ds,y,hour,weekday,month,is_weekend,hour_sin,hour_cos,lag_1,lag_24,lag_168,rolling_mean_3,rolling_mean_24
2016-03-11 18:00:00+00:00,0.6640833333333334,18,4,3,0,-1.0,-1.8369701987210297e-16,0.7127333333333333,0.4076666666666667,0.8514166666666667,0.6743944444444451,0.8684194444444445
2016-03-11 19:00:00+00:00,0.88,19,4,3,0,-0.9659258262890684,0.2588190451025203,0.6640833333333334,0.3313666666666667,0.8486333333333334,0.678072222222223,0.8791034722222221
2016-03-11 20:00:00+00:00,1.04135,20,4,3,0,-0.8660254037844386,0.5000000000000001,0.88,0.29058333333333336,0.7452333333333333,0.7522722222222228,0.9019631944444445
2016-03-11 21:00:00+00:00,1.1210333333333333,21,4,3,0,-0.7071067811865477,0.7071067811865474,1.04135,0.33213333333333334,0.7169333333333333,0.8618111111111117,0.9332451388888888
2016-03-11 22:00:00+00:00,1.0712666666666666,22,4,3,0,-0.5000000000000004,0.8660254037844384,1.1210333333333333,0.36138333333333333,0.6846166666666667,1.0141277777777784,0.9661159722222221
2016-03-11 23:00:00+00:00,0.8906333333333334,23,4,3,0,-0.25881904510252157,0.9659258262890681,1.0712666666666666,0.3615833333333333,0.8551,1.077883333333334,0.9956944444444445
2016-03-12 00:00:00+00:00,0.35185,0,5,3,1,0.0,1.0,0.8906333333333334,0.5243333333333333,0.9012333333333333,1.027644444444445,1.0177381944444444
2016-03-12 01:00:00+00:00,0.44566666666666666,1,5,3,1,0.25881904510252074,0.9659258262890683,0.35185,4.021833333333333,1.0478333333333334,0.7712500000000005,1.0105513888888888
2016-03-12 02:00:00+00:00,0.36138333333333333,2,5,3,1,0.49999999999999994,0.8660254037844387,0.44566666666666666,1.14215,1.3962,0.5627166666666673,0.8615444444444443
2016-03-12 03:00:00+00:00,0.5570166666666666,3,5,3,1,0.7071067811865476,0.7071067811865476,0.36138333333333333,1.4469666666666667,1.4320166666666667,0.3863000000000006,0.8290125
2016-03-12 04:00:00+00:00,0.6186333333333334,4,5,3,1,0.8660254037844386,0.5000000000000001,0.5570166666666666,1.1549333333333334,1.5976833333333333,0.4546888888888894,0.7919312500000001
2016-03-12 05:00:00+00:00,0.8493999999999999,5,5,3,1,0.9659258262890683,0.25881904510252074,0.6186333333333334,0.7573666666666666,1.63145,0.512344444444445,0.7695854166666666
2016-03-12 06:00:00+00:00,0.9764166666666667,6,5,3,1,1.0,6.123233995736766e-17,0.8493999999999999,0.49395,1.53335,0.6750166666666672,0.7734201388888889
2016-03-12 07:00:00+00:00,0.6285166666666666,7,5,3,1,0.9659258262890683,-0.25881904510252063,0.9764166666666667,0.41786666666666666,1.4892166666666666,0.8148166666666672,0.7935229166666667
2016-03-12 08:00:00+00:00,0.6169333333333333,8,5,3,1,0.8660254037844387,-0.4999999999999998,0.6285166666666666,0.42879999999999996,0.8165666666666667,0.8181111111111118,0.8022999999999999
